#DATA BEGINS

2.5	0.3856666667	5.845260045
2.5	0.402	5.867073289
2.5	0.4183333333	5.890192073
2.5	0.4346666667	5.914680018
2.5	0.451	5.940607074
2.5	0.4673333333	5.968050277
2.5	0.4836666667	5.997094615
2.5	0.5	6.027834047

2.8	0.01	5.307701349
2.8	0.02633333333	5.308488738
2.8	0.04266666667	5.309985503
2.8	0.059	5.312194347
2.8	0.07533333333	5.315119274
2.8	0.09166666667	5.318765608
2.8	0.108	5.323140027
2.8	0.1243333333	5.328250596
2.8	0.1406666667	5.33410682
2.8	0.157	5.340719694
2.8	0.1733333333	5.348101771
2.8	0.1896666667	5.356267238
2.8	0.206	5.365232002
2.8	0.2223333333	5.37501379
2.8	0.2386666667	5.385632264
2.8	0.255	5.397109149
2.8	0.2713333333	5.409468381
2.8	0.2876666667	5.422736272
2.8	0.304	5.436941699
2.8	0.3203333333	5.452116318
2.8	0.3366666667	5.468294805
2.8	0.353	5.485515131
2.8	0.3693333333	5.503818876
2.8	0.3856666667	5.523251581
2.8	0.402	5.543863159
2.8	0.4183333333	5.565708357
2.8	0.4346666667	5.58884729
2.8	0.451	5.613346055
2.8	0.4673333333	5.639277444
2.8	0.4836666667	5.666721764
2.8	0.5	5.695767798

3.1	0.01	5.044343434
3.1	0.02633333333	5.045091754
3.1	0.04266666667	5.046514252
3.1	0.059	5.048613498
3.1	0.07533333333	5.051393296
3.1	0.09166666667	5.054858706
3.1	0.108	5.059016074
3.1	0.1243333333	5.063873067
3.1	0.1406666667	5.069438717
3.1	0.157	5.075723472
3.1	0.1733333333	5.082739265
3.1	0.1896666667	5.090499577
3.1	0.206	5.099019527
3.1	0.2223333333	5.108315961
3.1	0.2386666667	5.118407567
3.1	0.255	5.129314991
3.1	0.2713333333	5.141060982
3.1	0.2876666667	5.153670546
3.1	0.304	5.167171127
3.1	0.3203333333	5.18159281
3.1	0.3366666667	5.196968552
3.1	0.353	5.213334439
3.1	0.3693333333	5.230729987
3.1	0.3856666667	5.249198479
3.1	0.402	5.26878735
3.1	0.4183333333	5.289548631
3.1	0.4346666667	5.311539455
3.1	0.451	5.334822639
3.1	0.4673333333	5.359467362
3.1	0.4836666667	5.385549948
3.1	0.5	5.413154773

3.4	0.01	4.816660489
3.4	0.02633333333	4.817375033
3.4	0.04266666667	4.818733325
3.4	0.059	4.820737818
3.4	0.07533333333	4.823392146
3.4	0.09166666667	4.826701141
3.4	0.108	4.830670861
3.4	0.1243333333	4.835308627
3.4	0.1406666667	4.840623064
3.4	0.157	4.846624149
3.4	0.1733333333	4.853323275
3.4	0.1896666667	4.860733315
3.4	0.206	4.868868706
3.4	0.2223333333	4.877745534
3.4	0.2386666667	4.887381642
3.4	0.255	4.897796746
3.4	0.2713333333	4.909012566
3.4	0.2876666667	4.921052981
3.4	0.304	4.933944196
3.4	0.3203333333	4.947714938
3.4	0.3366666667	4.962396675
3.4	0.353	4.978023867
3.4	0.3693333333	4.994634245
3.4	0.3856666667	5.012269137
3.4	0.402	5.03097384
3.4	0.4183333333	5.050798034
3.4	0.4346666667	5.071796273
3.4	0.451	5.09402854
3.4	0.4673333333	5.117560892
3.4	0.4836666667	5.142466207
3.4	0.5	5.168825053

3.7	0.01	4.617263203
3.7	0.02633333333	4.617948167
3.7	0.04266666667	4.619250229
3.7	0.059	4.621171742
3.7	0.07533333333	4.623716187
3.7	0.09166666667	4.626888198
3.7	0.108	4.630693582
3.7	0.1243333333	4.635139357
3.7	0.1406666667	4.640233789
3.7	0.157	4.645986445
3.7	0.1733333333	4.652408245
3.7	0.1896666667	4.659511529
3.7	0.206	4.667310135
3.7	0.2223333333	4.675819485
3.7	0.2386666667	4.685056684
3.7	0.255	4.695040629
3.7	0.2713333333	4.705792143
3.7	0.2876666667	4.717334116
3.7	0.304	4.729691668
3.7	0.3203333333	4.742892337
3.7	0.3366666667	4.756966289
3.7	0.353	4.771946555
3.7	0.3693333333	4.787869306
3.7	0.3856666667	4.804774159
3.7	0.402	4.822704536
3.7	0.4183333333	4.841708059
3.7	0.4346666667	4.861837026
3.7	0.451	4.883148935
3.7	0.4673333333	4.905707108
3.7	0.4836666667	4.929581407
3.7	0.5	4.954849065

4	0.01	4.440741552
4	0.02633333333	4.441400328
4	0.04266666667	4.442652611
4	0.059	4.444500663
4	0.07533333333	4.446947833
4	0.09166666667	4.449998575
4	0.108	4.453658476
4	0.1243333333	4.457934285
4	0.1406666667	4.462833954
4	0.157	4.468366681
4	0.1733333333	4.47454297
4	0.1896666667	4.48137469
4	0.206	4.488875149
4	0.2223333333	4.49705918
4	0.2386666667	4.505943233
4	0.255	4.515545484
4	0.2713333333	4.525885959
4	0.2876666667	4.536986673
4	0.304	4.548871786
4	0.3203333333	4.561567783
4	0.3366666667	4.575103676
4	0.353	4.589511235
4	0.3693333333	4.604825247
4	0.3856666667	4.621083814
4	0.402	4.638328698
4	0.4183333333	4.656605702
4	0.4346666667	4.675965122
4	0.451	4.696462259
4	0.4673333333	4.718158016
4	0.4836666667	4.741119582
4	0.5	4.765421237

4.3	0.01	4.283031477
4.3	0.02633333333	4.283666857
4.3	0.04266666667	4.284874667
4.3	0.059	4.286657086
4.3	0.07533333333	4.289017346
4.3	0.09166666667	4.291959743
4.3	0.108	4.295489665
4.3	0.1243333333	4.299613622
4.3	0.1406666667	4.304339281
4.3	0.157	4.309675517
4.3	0.1733333333	4.315632459
4.3	0.1896666667	4.322221555
4.3	0.206	4.329455641
4.3	0.2223333333	4.337349021
4.3	0.2386666667	4.345917562
4.3	0.255	4.355178796
4.3	0.2713333333	4.365152036
4.3	0.2876666667	4.375858515
4.3	0.304	4.387321536
4.3	0.3203333333	4.399566643
4.3	0.3366666667	4.412621817
4.3	0.353	4.426517701
4.3	0.3693333333	4.441287845
4.3	0.3856666667	4.456969
4.3	0.402	4.473601443
4.3	0.4183333333	4.491229351
4.3	0.4346666667	4.509901233
4.3	0.451	4.529670428
4.3	0.4673333333	4.550595674
4.3	0.4836666667	4.572741775
4.3	0.5	4.596180372

4.6	0.01	4.141012849
4.6	0.02633333333	4.141627161
4.6	0.04266666667	4.142794922
4.6	0.059	4.144518239
4.6	0.07533333333	4.146800236
4.6	0.09166666667	4.149645068
4.6	0.108	4.153057943
4.6	0.1243333333	4.157045156
4.6	0.1406666667	4.16161412
4.6	0.157	4.166773415
4.6	0.1733333333	4.172532834
4.6	0.1896666667	4.178903446
4.6	0.206	4.18589766
4.6	0.2223333333	4.193529308
4.6	0.2386666667	4.20181373
4.6	0.255	4.210767876
4.6	0.2713333333	4.220410419
4.6	0.2876666667	4.230761888
4.6	0.304	4.241844813
4.6	0.3203333333	4.253683891
4.6	0.3366666667	4.266306176
4.6	0.353	4.279741294
4.6	0.3693333333	4.294021684
4.6	0.3856666667	4.309182876
4.6	0.402	4.325263813
4.6	0.4183333333	4.342307207
4.6	0.4346666667	4.360359959
4.6	0.451	4.379473639
4.6	0.4673333333	4.399705036
4.6	0.4836666667	4.421116806
4.6	0.5	4.443778217

4.9	0.01	4.012245087
4.9	0.02633333333	4.012840297
4.9	0.04266666667	4.013971744
4.9	0.059	4.015641474
4.9	0.07533333333	4.017852511
4.9	0.09166666667	4.02060888
4.9	0.108	4.02391563
4.9	0.1243333333	4.027778857
4.9	0.1406666667	4.032205746
4.9	0.157	4.037204609
4.9	0.1733333333	4.042784935
4.9	0.1896666667	4.048957448
4.9	0.206	4.055734172
4.9	0.2223333333	4.063128509
4.9	0.2386666667	4.071155321
4.9	0.255	4.079831031
4.9	0.2713333333	4.089173732
4.9	0.2876666667	4.099203315
4.9	0.304	4.109941608
4.9	0.3203333333	4.121412542
4.9	0.3366666667	4.133642328
4.9	0.353	4.146659671
4.9	0.3693333333	4.160496002
4.9	0.3856666667	4.175185746
4.9	0.402	4.190766635
4.9	0.4183333333	4.207280052
4.9	0.4346666667	4.224771441
4.9	0.451	4.243290767
4.9	0.4673333333	4.262893055
4.9	0.4836666667	4.283639011
4.9	0.5	4.305595748

5.2	0.01	3.894787989
5.2	0.02633333333	3.895365775
5.2	0.04266666667	3.8964641
5.2	0.059	3.898084949
5.2	0.07533333333	3.900231258
5.2	0.09166666667	3.902906936
5.2	0.108	3.906116882
5.2	0.1243333333	3.909867014
5.2	0.1406666667	3.914164308
5.2	0.157	3.919016831
5.2	0.1733333333	3.924433794
5.2	0.1896666667	3.930425609
5.2	0.206	3.937003947
5.2	0.2223333333	3.944181817
5.2	0.2386666667	3.951973647
5.2	0.255	3.960395378
5.2	0.2713333333	3.969464575
5.2	0.2876666667	3.979200545
5.2	0.304	3.989624479
5.2	0.3203333333	4.000759605
5.2	0.3366666667	4.012631369
5.2	0.353	4.025267633
5.2	0.3693333333	4.03869891
5.2	0.3856666667	4.052958617
5.2	0.402	4.068083381
5.2	0.4183333333	4.084113373
5.2	0.4346666667	4.101092708
5.2	0.451	4.119069887
5.2	0.4673333333	4.138098324
5.2	0.4836666667	4.15823695
5.2	0.5	4.179550911

5.5	0.01	3.78707712
5.5	0.02633333333	3.787638926
5.5	0.04266666667	3.788706877
5.5	0.059	3.790282901
5.5	0.07533333333	3.792369854
5.5	0.09166666667	3.794971536
5.5	0.108	3.79809271
5.5	0.1243333333	3.801739132
5.5	0.1406666667	3.805917584
5.5	0.157	3.810635909
5.5	0.1733333333	3.815903066
5.5	0.1896666667	3.821729176
5.5	0.206	3.82812559
5.5	0.2223333333	3.835104955
5.5	0.2386666667	3.8426813
5.5	0.255	3.850870128
5.5	0.2713333333	3.859688515
5.5	0.2876666667	3.869155235
5.5	0.304	3.879290894
5.5	0.3203333333	3.890118076
5.5	0.3366666667	3.901661525
5.5	0.353	3.913948332
5.5	0.3693333333	3.927008165
5.5	0.3856666667	3.940873518
5.5	0.402	3.955580004
5.5	0.4183333333	3.971166686
5.5	0.4346666667	3.987676454
5.5	0.451	4.005156472
5.5	0.4673333333	4.023658676
5.5	0.4836666667	4.043240365
5.5	0.5	4.063964886

5.8	0.01	3.687835131
5.8	0.02633333333	3.688382215
5.8	0.04266666667	3.689422179
5.8	0.059	3.690956903
5.8	0.07533333333	3.692989167
5.8	0.09166666667	3.69552267
5.8	0.108	3.698562053
5.8	0.1243333333	3.702112919
5.8	0.1406666667	3.706181872
5.8	0.157	3.710776552
5.8	0.1733333333	3.715905681
5.8	0.1896666667	3.721579115
5.8	0.206	3.727807908
5.8	0.2223333333	3.734604376
5.8	0.2386666667	3.74198218
5.8	0.255	3.749956415
5.8	0.2713333333	3.758543712
5.8	0.2876666667	3.767762354
5.8	0.304	3.777632403
5.8	0.3203333333	3.788175854
5.8	0.3366666667	3.799416802
5.8	0.353	3.811381628
5.8	0.3693333333	3.824099222
5.8	0.3856666667	3.837601228
5.8	0.402	3.851922324
5.8	0.4183333333	3.86710055
5.8	0.4346666667	3.883177673
5.8	0.451	3.900199619
5.8	0.4673333333	3.918216965
5.8	0.4836666667	3.937285507
5.8	0.5	3.957466933

6.1	0.01	3.596007397
6.1	0.02633333333	3.596540859
6.1	0.04266666667	3.597554928
6.1	0.059	3.599051437
6.1	0.07533333333	3.601033097
6.1	0.09166666667	3.603503515
6.1	0.108	3.606467217
6.1	0.1243333333	3.609929666
6.1	0.1406666667	3.613897301
6.1	0.157	3.618377573
6.1	0.1733333333	3.623378985
6.1	0.1896666667	3.62891115
6.1	0.206	3.634984845
6.1	0.2223333333	3.64161208
6.1	0.2386666667	3.648806175
6.1	0.255	3.656581851
6.1	0.2713333333	3.664955323
6.1	0.2876666667	3.673944418
6.1	0.304	3.683568701
6.1	0.3203333333	3.693849619
6.1	0.3366666667	3.704810665
6.1	0.353	3.716477565
6.1	0.3693333333	3.728878489
6.1	0.3856666667	3.742044293
6.1	0.402	3.756008791
6.1	0.4183333333	3.770809076
6.1	0.4346666667	3.786485876
6.1	0.451	3.803083973
6.1	0.4673333333	3.820652684
6.1	0.4836666667	3.839246416
6.1	0.5	3.858925321

6.4	0.01	3.510714451
6.4	0.02633333333	3.511235259
6.4	0.04266666667	3.512225276
6.4	0.059	3.51368629
6.4	0.07533333333	3.515620947
6.4	0.09166666667	3.51803277
6.4	0.108	3.520926176
6.4	0.1243333333	3.5243065
6.4	0.1406666667	3.528180028
6.4	0.157	3.532554033
6.4	0.1733333333	3.537436818
6.4	0.1896666667	3.542837767
6.4	0.206	3.548767401
6.4	0.2223333333	3.555237446
6.4	0.2386666667	3.562260906
6.4	0.255	3.569852152
6.4	0.2713333333	3.578027015
6.4	0.2876666667	3.5868029
6.4	0.304	3.596198907
6.4	0.3203333333	3.606235974
6.4	0.3366666667	3.616937037
6.4	0.353	3.628327212
6.4	0.3693333333	3.640434002
6.4	0.3856666667	3.653287528
6.4	0.402	3.666920805
6.4	0.4183333333	3.681370046
6.4	0.4346666667	3.696675011
6.4	0.451	3.712879421
6.4	0.4673333333	3.730031423
6.4	0.4836666667	3.748184134
6.4	0.5	3.76739628

6.7	0.01	3.43121627
6.7	0.02633333333	3.431725285
6.7	0.04266666667	3.432692884
6.7	0.059	3.434120813
6.7	0.07533333333	3.436011661
6.7	0.09166666667	3.43836887
6.7	0.108	3.441196757
6.7	0.1243333333	3.444500535
6.7	0.1406666667	3.448286349
6.7	0.157	3.452561307
6.7	0.1733333333	3.457333524
6.7	0.1896666667	3.462612171
6.7	0.206	3.468407532
6.7	0.2223333333	3.474731066
6.7	0.2386666667	3.481595484
6.7	0.255	3.489014831
6.7	0.2713333333	3.497004579
6.7	0.2876666667	3.505581739
6.7	0.304	3.514764978
6.7	0.3203333333	3.524574761
6.7	0.3366666667	3.535033505
6.7	0.353	3.546165756
6.7	0.3693333333	3.557998393
6.7	0.3856666667	3.570560859
6.7	0.402	3.583885418
6.7	0.4183333333	3.598007464
6.7	0.4346666667	3.612965856
6.7	0.451	3.628803327
6.7	0.4673333333	3.645566931
6.7	0.4836666667	3.663308584
6.7	0.5	3.682085681

7	0.01	3.356885081
7	0.02633333333	3.357383069
7	0.04266666667	3.358329706
7	0.059	3.359726702
7	0.07533333333	3.361576588
7	0.09166666667	3.363882733
7	0.108	3.366649358
7	0.1243333333	3.369881566
7	0.1406666667	3.373585367
7	0.157	3.377767716
7	0.1733333333	3.382436551
7	0.1896666667	3.387600846
7	0.206	3.39327066
7	0.2223333333	3.399457206
7	0.2386666667	3.406172919
7	0.255	3.413431538
7	0.2713333333	3.421248203
7	0.2876666667	3.429639554
7	0.304	3.438623855
7	0.3203333333	3.448221127
7	0.3366666667	3.4584533
7	0.353	3.469344391
7	0.3693333333	3.480920695
7	0.3856666667	3.493211017
7	0.402	3.506246924
7	0.4183333333	3.52006304
7	0.4346666667	3.534697386
7	0.451	3.550191766
7	0.4673333333	3.566592216
7	0.4836666667	3.583949528
7	0.5	3.602319853

7.3	0.01	3.287184374
7.3	0.02633333333	3.287672023
7.3	0.04266666667	3.288599004
7.3	0.059	3.289966994
7.3	0.07533333333	3.29177847
7.3	0.09166666667	3.294036731
7.3	0.108	3.296745911
7.3	0.1243333333	3.299911007
7.3	0.1406666667	3.303537904
7.3	0.157	3.307633413
7.3	0.1733333333	3.312205307
7.3	0.1896666667	3.317262373
7.3	0.206	3.322814462
7.3	0.2223333333	3.328872553
7.3	0.2386666667	3.335448824
7.3	0.255	3.342556729
7.3	0.2713333333	3.350211093
7.3	0.2876666667	3.35842821
7.3	0.304	3.367225965
7.3	0.3203333333	3.376623964
7.3	0.3366666667	3.386643681
7.3	0.353	3.397308635
7.3	0.3693333333	3.408644575
7.3	0.3856666667	3.420679706
7.3	0.402	3.433444942
7.3	0.4183333333	3.446974187
7.3	0.4346666667	3.461304673
7.3	0.451	3.476477335
7.3	0.4673333333	3.492537254
7.3	0.4836666667	3.509534168
7.3	0.5	3.52752306

7.6	0.01	3.221652529
7.6	0.02633333333	3.222130455
7.6	0.04266666667	3.223038957
7.6	0.059	3.224379675
7.6	0.07533333333	3.226155038
7.6	0.09166666667	3.228368279
7.6	0.108	3.231023451
7.6	0.1243333333	3.234125449
7.6	0.1406666667	3.237680042
7.6	0.157	3.241693904
7.6	0.1733333333	3.246174655
7.6	0.1896666667	3.251130905
7.6	0.206	3.25657231
7.6	0.2223333333	3.262509631
7.6	0.2386666667	3.2689548
7.6	0.255	3.275921005
7.6	0.2713333333	3.283422774
7.6	0.2876666667	3.291476078
7.6	0.304	3.300098446
7.6	0.3203333333	3.30930909
7.6	0.3366666667	3.319129059
7.6	0.353	3.329581401
7.6	0.3693333333	3.340691352
7.6	0.3856666667	3.352486557
7.6	0.402	3.364997311
7.6	0.4183333333	3.378256843
7.6	0.4346666667	3.392301642
7.6	0.451	3.407171829
7.6	0.4673333333	3.422911585
7.6	0.4836666667	3.439569656
7.6	0.5	3.457199929

7.9	0.01	3.159889882
7.9	0.02633333333	3.160358646
7.9	0.04266666667	3.161249731
7.9	0.059	3.162564746
7.9	0.07533333333	3.164306073
7.9	0.09166666667	3.166476884
7.9	0.108	3.169081153
7.9	0.1243333333	3.172123682
7.9	0.1406666667	3.17561013
7.9	0.157	3.179547042
7.9	0.1733333333	3.183941892
7.9	0.1896666667	3.188803125
7.9	0.206	3.194140213
7.9	0.2223333333	3.199963708
7.9	0.2386666667	3.206285316
7.9	0.255	3.213117971
7.9	0.2713333333	3.220475923
7.9	0.2876666667	3.228374837
7.9	0.304	3.236831904
7.9	0.3203333333	3.24586597
7.9	0.3366666667	3.255497679
7.9	0.353	3.265749638
7.9	0.3693333333	3.276646599
7.9	0.3856666667	3.288215677
7.9	0.402	3.300486586
7.9	0.4183333333	3.313491918
7.9	0.4346666667	3.327267463
7.9	0.451	3.341852571
7.9	0.4673333333	3.357290579
7.9	0.4836666667	3.373629296
7.9	0.5	3.390921578

8.2	0.01	3.101548435
8.2	0.02633333333	3.102008545
8.2	0.04266666667	3.102883177
8.2	0.059	3.104173913
8.2	0.07533333333	3.10588309
8.2	0.09166666667	3.108013821
8.2	0.108	3.110570007
8.2	0.1243333333	3.113556361
8.2	0.1406666667	3.116978438
8.2	0.157	3.120842663
8.2	0.1733333333	3.12515637
8.2	0.1896666667	3.12992785
8.2	0.206	3.135166398
8.2	0.2223333333	3.140882373
8.2	0.2386666667	3.147087265
8.2	0.255	3.153793768
8.2	0.2713333333	3.161015869
8.2	0.2876666667	3.168768944
8.2	0.304	3.177069867
8.2	0.3203333333	3.185937136
8.2	0.3366666667	3.195391014
8.2	0.353	3.205453689
8.2	0.3693333333	3.216149459
8.2	0.3856666667	3.227504935
8.2	0.402	3.239549284
8.2	0.4183333333	3.252314498
8.2	0.4346666667	3.265835703
8.2	0.451	3.280151525
8.2	0.4673333333	3.295304499
8.2	0.4836666667	3.311341552
8.2	0.5	3.328314564

8.5	0.01	3.046323572
8.5	0.02633333333	3.046775489
8.5	0.04266666667	3.047634549
8.5	0.059	3.048902302
8.5	0.07533333333	3.050581046
8.5	0.09166666667	3.052673838
8.5	0.108	3.055184509
8.5	0.1243333333	3.05811769
8.5	0.1406666667	3.061478835
8.5	0.157	3.065274255
8.5	0.1733333333	3.069511154
8.5	0.1896666667	3.074197675
8.5	0.206	3.079342948
8.5	0.2223333333	3.084957147
8.5	0.2386666667	3.091051557
8.5	0.255	3.097638647
8.5	0.2713333333	3.104732154
8.5	0.2876666667	3.112347181
8.5	0.304	3.120500301
8.5	0.3203333333	3.129209683
8.5	0.3366666667	3.13849523
8.5	0.353	3.148378733
8.5	0.3693333333	3.158884058
8.5	0.3856666667	3.170037344
8.5	0.402	3.181867236
8.5	0.4183333333	3.194405158
8.5	0.4346666667	3.20768561
8.5	0.451	3.221746531
8.5	0.4673333333	3.236629697
8.5	0.4836666667	3.252381201
8.5	0.5	3.269051999

8.8	0.01	2.993947343
8.8	0.02633333333	2.99439149
8.8	0.04266666667	2.99523578
8.8	0.059	2.996481736
8.8	0.07533333333	2.998131617
8.8	0.09166666667	3.000188427
8.8	0.108	3.002655932
8.8	0.1243333333	3.005538682
8.8	0.1406666667	3.008842038
8.8	0.157	3.012572202
8.8	0.1733333333	3.016736255
8.8	0.1896666667	3.021342199
8.8	0.206	3.026399008
8.8	0.2223333333	3.031916681
8.8	0.2386666667	3.037906308
8.8	0.255	3.044380144
8.8	0.2713333333	3.051351691
8.8	0.2876666667	3.058835791
8.8	0.304	3.066848733
8.8	0.3203333333	3.075408372
8.8	0.3366666667	3.084534269
8.8	0.353	3.094247843
8.8	0.3693333333	3.104572548
8.8	0.3856666667	3.115534072
8.8	0.402	3.12716057
8.8	0.4183333333	3.139482924
8.8	0.4346666667	3.152535042
8.8	0.451	3.166354209
8.8	0.4673333333	3.180981486
8.8	0.4836666667	3.19646217
8.8	0.5	3.212846342

9.1	0.01	2.94418298
9.1	0.02633333333	2.944619745
9.1	0.04266666667	2.94545
9.1	0.059	2.946675247
9.1	0.07533333333	2.948297704
9.1	0.09166666667	2.950320327
9.1	0.108	2.952746817
9.1	0.1243333333	2.955581651
9.1	0.1406666667	2.9588301
9.1	0.157	2.962498262
